gene_name	Evidence	Type	GO_term_ID	GO_term
Prkaa2	IEA	Chromatin_organization	0006325	chromatin organization
Prkcb	IEA	Chromatin_organization	0006325	chromatin organization
Prm1	IEA	Chromatin_organization	0006325	chromatin organization
Prmt5	IEA	Chromatin_organization	0006325	chromatin organization
Prmt6	IEA	Chromatin_organization	0006325	chromatin organization
Prmt7	IEA	Chromatin_organization	0006325	chromatin organization
Prmt7	IDA	Chromatin_organization	0006325	chromatin organization
Psme4	IBA	Chromatin_organization	0006325	chromatin organization
Psme4	IMP	Chromatin_organization	0006325	chromatin organization
Ptma	IDA	Chromatin_organization	0006325	chromatin organization
Ptma	IMP	Chromatin_organization	0006325	chromatin organization
Pwwp3a	IBA	Chromatin_organization	0006325	chromatin organization
Pwwp3a	ISO	Chromatin_organization	0006325	chromatin organization
Rad21	IMP	Chromatin_organization	0006325	chromatin organization
Rag1	IEA	Chromatin_organization	0006325	chromatin organization
Rag2	IEA	Chromatin_organization	0006325	chromatin organization
Rb1	IEA	Chromatin_organization	0006325	chromatin organization
Rb1	ISO	Chromatin_organization	0006325	chromatin organization
Rbbp4	IEA	Chromatin_organization	0006325	chromatin organization
Rbbp4	IBA	Chromatin_organization	0006325	chromatin organization
Rbbp4	ISO	Chromatin_organization	0006325	chromatin organization
Rbbp4	TAS	Chromatin_organization	0006325	chromatin organization
Rbbp5	IEA	Chromatin_organization	0006325	chromatin organization
Rbbp7	IEA	Chromatin_organization	0006325	chromatin organization
Rbbp7	IBA	Chromatin_organization	0006325	chromatin organization
Rbbp7	ISO	Chromatin_organization	0006325	chromatin organization
Rbbp7	TAS	Chromatin_organization	0006325	chromatin organization
Rbl1	IEA	Chromatin_organization	0006325	chromatin organization
Rbl2	IEA	Chromatin_organization	0006325	chromatin organization
Rbm15	ISO	Chromatin_organization	0006325	chromatin organization
Rbm15b	ISO	Chromatin_organization	0006325	chromatin organization
Rcbtb1	IEA	Chromatin_organization	0006325	chromatin organization
Rccd1	IEA	Chromatin_organization	0006325	chromatin organization
Rcor1	IEA	Chromatin_organization	0006325	chromatin organization
Rela	IMP	Chromatin_organization	0006325	chromatin organization
Rere	IPI	Chromatin_organization	0006325	chromatin organization
Resf1	IBA	Chromatin_organization	0006325	chromatin organization
Resf1	IMP	Chromatin_organization	0006325	chromatin organization
Rif1	IDA	Chromatin_organization	0006325	chromatin organization
Rif1	IMP	Chromatin_organization	0006325	chromatin organization
Ring1	IEA	Chromatin_organization	0006325	chromatin organization
Riox1	IEA	Chromatin_organization	0006325	chromatin organization
Riox1	TAS	Chromatin_organization	0006325	chromatin organization
Rlim	IBA	Chromatin_organization	0006325	chromatin organization
Rlim	IDA	Chromatin_organization	0006325	chromatin organization
Rlim	ISO	Chromatin_organization	0006325	chromatin organization
Rlim	IMP	Chromatin_organization	0006325	chromatin organization
Rnf8	IEA	Chromatin_organization	0006325	chromatin organization
Rnf8	IDA	Chromatin_organization	0006325	chromatin organization
Rnf8	IMP	Chromatin_organization	0006325	chromatin organization
Rnf20	IEA	Chromatin_organization	0006325	chromatin organization
Rnf40	IEA	Chromatin_organization	0006325	chromatin organization
Rnf168	IEA	Chromatin_organization	0006325	chromatin organization
Rrp8	IEA	Chromatin_organization	0006325	chromatin organization
Rrp8	IBA	Chromatin_organization	0006325	chromatin organization
Rrp8	ISO	Chromatin_organization	0006325	chromatin organization
Rsbn1	IEA	Chromatin_organization	0006325	chromatin organization
Rsf1	ISO	Chromatin_organization	0006325	chromatin organization
Ruvbl1	IEA	Chromatin_organization	0006325	chromatin organization
Ruvbl1	IBA	Chromatin_organization	0006325	chromatin organization
Ruvbl1	ISO	Chromatin_organization	0006325	chromatin organization
Ruvbl2	IEA	Chromatin_organization	0006325	chromatin organization
Ruvbl2	IBA	Chromatin_organization	0006325	chromatin organization
Ruvbl2	ISO	Chromatin_organization	0006325	chromatin organization
Samd1	IEA	Chromatin_organization	0006325	chromatin organization
Samd1	ISO	Chromatin_organization	0006325	chromatin organization
Sart3	ISO	Chromatin_organization	0006325	chromatin organization
Satb1	IDA	Chromatin_organization	0006325	chromatin organization
Satb1	IBA	Chromatin_organization	0006325	chromatin organization
Satb1	IMP	Chromatin_organization	0006325	chromatin organization
Satb2	IEA	Chromatin_organization	0006325	chromatin organization
Satb2	IBA	Chromatin_organization	0006325	chromatin organization
Satb2	IDA	Chromatin_organization	0006325	chromatin organization
Scmh1	IMP	Chromatin_organization	0006325	chromatin organization
Selenof	ISO	Chromatin_organization	0006325	chromatin organization
Set	IEA	Chromatin_organization	0006325	chromatin organization
Setd1a	IEA	Chromatin_organization	0006325	chromatin organization
Setd1a	IDA	Chromatin_organization	0006325	chromatin organization
Setd1a	ISO	Chromatin_organization	0006325	chromatin organization
Setd1a	NAS	Chromatin_organization	0006325	chromatin organization
Setd1b	IEA	Chromatin_organization	0006325	chromatin organization
Setd2	IEA	Chromatin_organization	0006325	chromatin organization
Setd2	ISO	Chromatin_organization	0006325	chromatin organization
Setd5	IEA	Chromatin_organization	0006325	chromatin organization
Setd5	IMP	Chromatin_organization	0006325	chromatin organization
Setd7	IEA	Chromatin_organization	0006325	chromatin organization
Setd7	IBA	Chromatin_organization	0006325	chromatin organization
Setd7	IMP	Chromatin_organization	0006325	chromatin organization
Setd7	ISO	Chromatin_organization	0006325	chromatin organization
Setdb1	IEA	Chromatin_organization	0006325	chromatin organization
Setdb1	IBA	Chromatin_organization	0006325	chromatin organization
Setdb1	IMP	Chromatin_organization	0006325	chromatin organization
Setdb1	ISO	Chromatin_organization	0006325	chromatin organization
Setdb2	IEA	Chromatin_organization	0006325	chromatin organization
Setdb2	IBA	Chromatin_organization	0006325	chromatin organization
Setmar	IEA	Chromatin_organization	0006325	chromatin organization
Sf3b1	IC	Chromatin_organization	0006325	chromatin organization
Sfmbt1	IEA	Chromatin_organization	0006325	chromatin organization
Sgf29	IEA	Chromatin_organization	0006325	chromatin organization
Shprh	IEA	Chromatin_organization	0006325	chromatin organization
Sin3a	ISO	Chromatin_organization	0006325	chromatin organization
Sirt1	ISO	Chromatin_organization	0006325	chromatin organization
Sirt6	IEA	Chromatin_organization	0006325	chromatin organization
Sirt6	ISO	Chromatin_organization	0006325	chromatin organization
Sirt7	IEA	Chromatin_organization	0006325	chromatin organization
Sirt7	ISO	Chromatin_organization	0006325	chromatin organization
Smarca1	IEA	Chromatin_organization	0006325	chromatin organization
Smarca1	ISO	Chromatin_organization	0006325	chromatin organization
Smarca2	TAS	Chromatin_organization	0006325	chromatin organization
Smarca2	IC	Chromatin_organization	0006325	chromatin organization
Smarca4	IEA	Chromatin_organization	0006325	chromatin organization
Smarca4	IC	Chromatin_organization	0006325	chromatin organization
Smarca4	IMP	Chromatin_organization	0006325	chromatin organization
Smarca4	ISO	Chromatin_organization	0006325	chromatin organization
Smarca4	IDA	Chromatin_organization	0006325	chromatin organization
Smarca4	TAS	Chromatin_organization	0006325	chromatin organization
Smarca5	IDA	Chromatin_organization	0006325	chromatin organization
Smarca5	IC	Chromatin_organization	0006325	chromatin organization
Smarca5	IGI	Chromatin_organization	0006325	chromatin organization
Smarca5	ISO	Chromatin_organization	0006325	chromatin organization
Smarcad1	IEA	Chromatin_organization	0006325	chromatin organization
Smarcad1	ISO	Chromatin_organization	0006325	chromatin organization
Smarcb1	IEA	Chromatin_organization	0006325	chromatin organization
Smarcb1	IC	Chromatin_organization	0006325	chromatin organization
Smarcb1	ISO	Chromatin_organization	0006325	chromatin organization
Smarcc1	IEA	Chromatin_organization	0006325	chromatin organization
Smarcc1	IC	Chromatin_organization	0006325	chromatin organization
Smarcc1	ISO	Chromatin_organization	0006325	chromatin organization
Smarcc2	IEA	Chromatin_organization	0006325	chromatin organization
Smarcc2	IC	Chromatin_organization	0006325	chromatin organization
Smarcc2	ISO	Chromatin_organization	0006325	chromatin organization
Smarcd1	IEA	Chromatin_organization	0006325	chromatin organization
Smarcd1	IC	Chromatin_organization	0006325	chromatin organization
Smarcd1	ISO	Chromatin_organization	0006325	chromatin organization
Smarcd2	IEA	Chromatin_organization	0006325	chromatin organization
Smarcd2	IC	Chromatin_organization	0006325	chromatin organization
Smarcd2	ISO	Chromatin_organization	0006325	chromatin organization
Smarcd3	IEA	Chromatin_organization	0006325	chromatin organization
Smarcd3	IC	Chromatin_organization	0006325	chromatin organization
Smarcd3	ISO	Chromatin_organization	0006325	chromatin organization
Smarce1	IEA	Chromatin_organization	0006325	chromatin organization
Smarce1	IC	Chromatin_organization	0006325	chromatin organization
Smarce1	ISO	Chromatin_organization	0006325	chromatin organization
Smchd1	IEA	Chromatin_organization	0006325	chromatin organization
Smchd1	IMP	Chromatin_organization	0006325	chromatin organization
Smchd1	ISO	Chromatin_organization	0006325	chromatin organization
Smyd1	IPI	Chromatin_organization	0006325	chromatin organization
Smyd2	IEA	Chromatin_organization	0006325	chromatin organization
Smyd3	IEA	Chromatin_organization	0006325	chromatin organization
Smyd3	IMP	Chromatin_organization	0006325	chromatin organization
Smyd5	IBA	Chromatin_organization	0006325	chromatin organization
Smyd5	IMP	Chromatin_organization	0006325	chromatin organization
Snai1	IMP	Chromatin_organization	0006325	chromatin organization
Sox9	ISO	Chromatin_organization	0006325	chromatin organization
Sphk2	ISO	Chromatin_organization	0006325	chromatin organization
Spi1	ISO	Chromatin_organization	0006325	chromatin organization
Spin1	IEA	Chromatin_organization	0006325	chromatin organization
Spty2d1	IBA	Chromatin_organization	0006325	chromatin organization
Spty2d1	ISO	Chromatin_organization	0006325	chromatin organization
Srpk2	ISO	Chromatin_organization	0006325	chromatin organization
Ss18	IC	Chromatin_organization	0006325	chromatin organization
Ss18l1	IEA	Chromatin_organization	0006325	chromatin organization
Ssrp1	IC	Chromatin_organization	0006325	chromatin organization
Ssrp1	ISO	Chromatin_organization	0006325	chromatin organization
Ssrp1	IBA	Chromatin_organization	0006325	chromatin organization
Stpg4	IEA	Chromatin_organization	0006325	chromatin organization
Suds3	IEA	Chromatin_organization	0006325	chromatin organization
Supt4a	IBA	Chromatin_organization	0006325	chromatin organization
Supt4b	IBA	Chromatin_organization	0006325	chromatin organization
Supt6	IBA	Chromatin_organization	0006325	chromatin organization
Supt6	IMP	Chromatin_organization	0006325	chromatin organization
Supt6	ISO	Chromatin_organization	0006325	chromatin organization
Supt16	IBA	Chromatin_organization	0006325	chromatin organization
Supt16	IC	Chromatin_organization	0006325	chromatin organization
Supt16	ISO	Chromatin_organization	0006325	chromatin organization
Suv39h1	IEA	Chromatin_organization	0006325	chromatin organization
Suv39h1	TAS	Chromatin_organization	0006325	chromatin organization
Suv39h1	ISO	Chromatin_organization	0006325	chromatin organization
Suv39h2	ISO	Chromatin_organization	0006325	chromatin organization
Suz12	IEA	Chromatin_organization	0006325	chromatin organization
Suz12	IMP	Chromatin_organization	0006325	chromatin organization
Suz12	IDA	Chromatin_organization	0006325	chromatin organization
Sycp1	IGI	Chromatin_organization	0006325	chromatin organization
Sycp3	IGI	Chromatin_organization	0006325	chromatin organization
Sycp3	ISO	Chromatin_organization	0006325	chromatin organization
Tada2a	IBA	Chromatin_organization	0006325	chromatin organization
Tada2b	IBA	Chromatin_organization	0006325	chromatin organization
Tal1	ISO	Chromatin_organization	0006325	chromatin organization
Tasor	IBA	Chromatin_organization	0006325	chromatin organization
Tasor	ISO	Chromatin_organization	0006325	chromatin organization
Tbl1xr1	IEA	Chromatin_organization	0006325	chromatin organization
Tbr1	IMP	Chromatin_organization	0006325	chromatin organization
Tdg	IEA	Chromatin_organization	0006325	chromatin organization
Tdg	IMP	Chromatin_organization	0006325	chromatin organization
Tdrd3	IEA	Chromatin_organization	0006325	chromatin organization
Tet1	IEA	Chromatin_organization	0006325	chromatin organization
Tet1	ISO	Chromatin_organization	0006325	chromatin organization
Tet1	IMP	Chromatin_organization	0006325	chromatin organization
Tet2	IEA	Chromatin_organization	0006325	chromatin organization
Tet3	IEA	Chromatin_organization	0006325	chromatin organization
Tex15	IMP	Chromatin_organization	0006325	chromatin organization
Tfap2c	ISO	Chromatin_organization	0006325	chromatin organization
Tfpt	ISO	Chromatin_organization	0006325	chromatin organization
Tlk1	IEA	Chromatin_organization	0006325	chromatin organization
Tlk1	ISO	Chromatin_organization	0006325	chromatin organization
Tlk2	IEA	Chromatin_organization	0006325	chromatin organization
Tlk2	ISO	Chromatin_organization	0006325	chromatin organization
Tnp1	IBA	Chromatin_organization	0006325	chromatin organization
Tnp1	ISO	Chromatin_organization	0006325	chromatin organization
Tnp1	IMP	Chromatin_organization	0006325	chromatin organization
Tnp2	IMP	Chromatin_organization	0006325	chromatin organization
Tonsl	IEA	Chromatin_organization	0006325	chromatin organization
Top1	ISO	Chromatin_organization	0006325	chromatin organization
Tox	IEA	Chromatin_organization	0006325	chromatin organization
Tpr	ISO	Chromatin_organization	0006325	chromatin organization
Trim27	ISO	Chromatin_organization	0006325	chromatin organization
Trim28	IEA	Chromatin_organization	0006325	chromatin organization
Trim28	IMP	Chromatin_organization	0006325	chromatin organization
Trim28	ISO	Chromatin_organization	0006325	chromatin organization
Trp53	ISO	Chromatin_organization	0006325	chromatin organization
Trp63	IMP	Chromatin_organization	0006325	chromatin organization
Trrap	IEA	Chromatin_organization	0006325	chromatin organization
Tsix	IGI	Chromatin_organization	0006325	chromatin organization
Tsix	IMP	Chromatin_organization	0006325	chromatin organization
Tspyl1	IEA	Chromatin_organization	0006325	chromatin organization
Tspyl2	IEA	Chromatin_organization	0006325	chromatin organization
Tspyl4	IEA	Chromatin_organization	0006325	chromatin organization
Tspyl5	IEA	Chromatin_organization	0006325	chromatin organization
Tssk6	IMP	Chromatin_organization	0006325	chromatin organization
Ttc39aos1	IDA	Chromatin_organization	0006325	chromatin organization
Ttf1	IDA	Chromatin_organization	0006325	chromatin organization
Tti1	IBA	Chromatin_organization	0006325	chromatin organization
Ubn1	IBA	Chromatin_organization	0006325	chromatin organization
Ubn1	ISO	Chromatin_organization	0006325	chromatin organization
Ubn2	IBA	Chromatin_organization	0006325	chromatin organization
Ubr2	IDA	Chromatin_organization	0006325	chromatin organization
Ubtf	IMP	Chromatin_organization	0006325	chromatin organization
Uchl5	ISO	Chromatin_organization	0006325	chromatin organization
